DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
220108480;03/17/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220107115;02/22/2022 12:00:00 AM;Central    ;BIKE - STOLEN                                           
220122096;10/08/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220124757;11/18/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220117262;07/31/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220113482;06/02/2022 12:00:00 AM;Central    ;DISTURBING THE PEACE                                    
220113627;06/05/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220110132;04/11/2022 12:00:00 AM;Central    ;VIOLATION OF RESTRAINING ORDER                          
220100612;04/10/2022 12:00:00 AM;Central    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
220111744;05/06/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220105809;01/31/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220116244;07/15/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220124824;11/21/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220124721;11/18/2022 12:00:00 AM;Central    ;TRESPASSING                                             
220115195;06/28/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220120529;09/15/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220105923;02/02/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220120074;09/09/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220112274;05/13/2022 12:00:00 AM;Central    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
220104947;01/17/2022 12:00:00 AM;Central    ;PICKPOCKET                                              
220111016;04/25/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220108003;03/09/2022 12:00:00 AM;Central    ;BATTERY WITH SEXUAL CONTACT                             
220120541;09/15/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220112636;05/18/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220120187;09/10/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220113078;05/26/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220105036;01/18/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220124199;11/10/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220120058;09/09/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220113416;06/01/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220116112;07/12/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220117929;08/09/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
230114180;06/12/2023 12:00:00 AM;Central    ;STALKING                                                
230113173;05/28/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220109051;03/26/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220109861;04/08/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220123449;10/29/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220105750;01/31/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220117165;07/30/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220123962;11/06/2022 12:00:00 AM;Central    ;PICKPOCKET                                              
220113478;06/02/2022 12:00:00 AM;Central    ;BURGLARY                                                
220125438;11/29/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220122442;10/14/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220122827;10/20/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220105770;01/31/2022 12:00:00 AM;Central    ;TRESPASSING                                             
220104933;01/17/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220107133;02/23/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220115089;06/27/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220120120;09/10/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220117686;08/06/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220109187;03/29/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
220114446;06/18/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220123012;10/22/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220117185;07/26/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220126313;12/13/2022 12:00:00 AM;Central    ;BRANDISH WEAPON                                         
220112032;05/10/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220115019;06/26/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220122049;10/07/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220118169;08/13/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220119030;08/24/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220109095;03/27/2022 12:00:00 AM;Central    ;BRANDISH WEAPON                                         
220123961;11/06/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220113340;05/30/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220107802;03/06/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220115912;07/10/2022 12:00:00 AM;Central    ;BRANDISH WEAPON                                         
220126629;12/19/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220126959;12/23/2022 12:00:00 AM;Central    ;BIKE - STOLEN                                           
220121484;09/28/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220109321;03/31/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220105544;01/27/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220117812;07/31/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
230112885;05/23/2023 12:00:00 AM;Central    ;RAPE, FORCIBLE                                          
220106917;02/20/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220121514;09/30/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220107052;02/22/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220116415;07/16/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
230106705;02/10/2023 12:00:00 AM;Central    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
220108416;03/17/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220108579;03/19/2022 12:00:00 AM;Central    ;BATTERY WITH SEXUAL CONTACT                             
220111585;05/03/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220118651;08/19/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
220112442;05/16/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220124181;11/09/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220109176;03/29/2022 12:00:00 AM;Central    ;THEFT, PERSON                                           
220106525;02/13/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220104369;01/07/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220121640;09/30/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220115442;07/02/2022 12:00:00 AM;Central    ;BURGLARY                                                
220105448;01/25/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220113165;05/27/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220107769;03/04/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220115544;07/04/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220118681;08/19/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220110234;04/13/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220110050;04/10/2022 12:00:00 AM;Central    ;PICKPOCKET                                              
220124532;11/15/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220112030;05/10/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220123971;11/07/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220122414;10/13/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220119196;08/27/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220115125;06/27/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220104446;01/08/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220121440;09/28/2022 12:00:00 AM;Central    ;BURGLARY                                                
220115431;07/02/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220116967;07/27/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220114764;06/19/2022 12:00:00 AM;Central    ;FAILURE TO YIELD                                        
220115387;06/30/2022 12:00:00 AM;Central    ;BIKE - STOLEN                                           
220127403;12/30/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220109403;04/01/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220108302;03/14/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220109148;03/28/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
220112417;05/16/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220106185;02/07/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220111819;05/07/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220109655;04/05/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220119237;08/27/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
230105306;01/20/2023 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220120189;09/11/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
230104015;12/31/2022 12:00:00 AM;Central    ;BUNCO, PETTY THEFT                                      
220112642;05/18/2022 12:00:00 AM;Central    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
220110257;04/13/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220115696;07/06/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220113220;05/28/2022 12:00:00 AM;Central    ;BRANDISH WEAPON                                         
220111572;05/03/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220119051;08/25/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220108421;03/17/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220112464;05/16/2022 12:00:00 AM;Central    ;TRESPASSING                                             
220121300;09/26/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220110768;04/21/2022 12:00:00 AM;Central    ;THEFT, PERSON                                           
220113131;05/26/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220120243;09/11/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220106939;02/19/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220111127;04/26/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220123888;11/05/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220107710;03/04/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220127454;12/31/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220108379;03/16/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220124059;11/04/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220121603;09/29/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220112688;05/19/2022 12:00:00 AM;Central    ;ATTEMPTED ROBBERY                                       
220117393;07/20/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220101035;11/25/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220124121;11/09/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220118326;08/16/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220115854;07/07/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220108725;03/22/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220125787;12/05/2022 12:00:00 AM;Central    ;BIKE - STOLEN                                           
220123206;10/25/2022 12:00:00 AM;Central    ;BUNCO, GRAND THEFT                                      
220117073;07/29/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
220108833;03/23/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220107250;02/25/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220106871;02/19/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220117681;08/06/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220118746;08/20/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
230104312;01/04/2023 12:00:00 AM;Central    ;PICKPOCKET                                              
220115586;07/05/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220121546;09/30/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220112693;05/19/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220110311;04/14/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220123115;10/23/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220108086;03/11/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220120271;09/11/2022 12:00:00 AM;Central    ;BURGLARY                                                
220127030;12/24/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220112660;05/19/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220123874;11/05/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220121424;09/27/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220113228;05/29/2022 12:00:00 AM;Central    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
220117405;07/19/2022 12:00:00 AM;Central    ;VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)
220114811;06/23/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220114144;06/11/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220121345;09/27/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220125296;11/19/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220104808;01/14/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220104958;01/17/2022 12:00:00 AM;Central    ;BRANDISH WEAPON                                         
220108319;03/15/2022 12:00:00 AM;Central    ;BURGLARY                                                
220114983;06/26/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220126146;12/11/2022 12:00:00 AM;Central    ;OTHER ASSAULT                                           
220110822;04/22/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220108945;03/25/2022 12:00:00 AM;Central    ;BURGLARY                                                
220112665;05/19/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220118469;08/16/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220124397;11/13/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220117982;08/10/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220117941;08/09/2022 12:00:00 AM;Central    ;BATTERY POLICE (SIMPLE)                                 
220110121;04/11/2022 12:00:00 AM;Central    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
220125567;12/02/2022 12:00:00 AM;Central    ;BRANDISH WEAPON                                         
220110080;04/11/2022 12:00:00 AM;Central    ;VIOLATION OF RESTRAINING ORDER                          
220108131;03/12/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220107999;03/08/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
230112443;05/16/2023 12:00:00 AM;Central    ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               
220121394;09/27/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220107852;03/07/2022 12:00:00 AM;Central    ;RAPE, FORCIBLE                                          
220106092;02/06/2022 12:00:00 AM;Central    ;BURGLARY                                                
220124980;11/22/2022 12:00:00 AM;Central    ;DOCUMENT FORGERY / STOLEN FELONY                        
220108727;03/19/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220122965;10/20/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220107399;02/28/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220106432;02/10/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220127366;12/29/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220104859;01/15/2022 12:00:00 AM;Central    ;BRANDISH WEAPON                                         
220126144;12/11/2022 12:00:00 AM;Central    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
220121307;09/26/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220114877;06/21/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220104990;01/17/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220106823;02/18/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220120913;09/19/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220120202;09/11/2022 12:00:00 AM;Central    ;BURGLARY                                                
220107382;02/27/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220110106;04/11/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220112375;05/15/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220115820;07/09/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220114143;06/14/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220126565;12/18/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220122427;10/14/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220108271;03/14/2022 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        
220113715;06/06/2022 12:00:00 AM;Central    ;PICKPOCKET                                              
220108557;03/19/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220124936;11/23/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220114741;06/22/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220109697;04/05/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220124303;11/11/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220113616;06/05/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220107552;03/02/2022 12:00:00 AM;Central    ;BIKE - STOLEN                                           
220110666;04/20/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220107436;03/01/2022 12:00:00 AM;Central    ;KIDNAPPING                                              
220124342;11/12/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220126483;12/16/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220119165;08/26/2022 12:00:00 AM;Central    ;OTHER ASSAULT                                           
220113970;06/10/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220119570;08/31/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220112686;05/19/2022 12:00:00 AM;Central    ;THEFT, PERSON                                           
220104878;01/16/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220111083;04/25/2022 12:00:00 AM;Central    ;PICKPOCKET                                              
220118097;08/10/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
230108649;03/14/2023 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220112203;05/12/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220115156;06/28/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220108624;03/19/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220115874;07/07/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220112041;05/09/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220126891;12/22/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220117402;07/19/2022 12:00:00 AM;Central    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
220125619;12/02/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220116330;07/15/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220122681;10/16/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220126264;12/11/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220119179;08/27/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220115650;07/07/2022 12:00:00 AM;Central    ;ROBBERY                                                 
220110415;04/16/2022 12:00:00 AM;Central    ;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 
220116160;07/13/2022 12:00:00 AM;Central    ;TRESPASSING                                             
220125021;11/23/2022 12:00:00 AM;Central    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220108636;03/19/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220107338;02/27/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220120510;09/14/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
220113928;06/10/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220120151;09/08/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220119288;08/28/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220107832;03/07/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220109196;03/29/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220106176;02/07/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220112535;05/17/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220106813;02/17/2022 12:00:00 AM;Central    ;BATTERY WITH SEXUAL CONTACT                             
220126746;12/20/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220113354;05/31/2022 12:00:00 AM;Central    ;KIDNAPPING - GRAND ATTEMPT                              
220107185;02/24/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       
220109736;04/06/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220114511;06/19/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220106478;02/12/2022 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220117033;07/28/2022 12:00:00 AM;Central    ;BUNCO, GRAND THEFT                                      
220110684;04/20/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220127113;12/24/2022 12:00:00 AM;Central    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
220116633;07/21/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220117778;08/06/2022 12:00:00 AM;Central    ;BIKE - STOLEN                                           
220116606;07/20/2022 12:00:00 AM;Central    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
220111289;04/26/2022 12:00:00 AM;Central    ;BIKE - STOLEN                                           
220108661;03/20/2022 12:00:00 AM;Central    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220113598;06/05/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   
220108398;03/16/2022 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220122675;10/18/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220117225;07/31/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220115606;07/05/2022 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                
