DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
201321202;12/14/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201300813;07/04/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
211304169;01/04/2021 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
201308775;03/28/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201314615;07/26/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201309014;04/03/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
201319422;11/03/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201308493;03/20/2020 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201312177;06/12/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201304608;01/10/2020 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201318892;10/22/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201314237;07/20/2020 12:00:00 AM;Newton     ;OTHER ASSAULT                                           
201319408;11/02/2020 12:00:00 AM;Newton     ;BATTERY WITH SEXUAL CONTACT                             
201317624;09/28/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201310443;05/05/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201311874;06/05/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201314197;07/18/2020 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201320929;12/07/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201315706;08/19/2020 12:00:00 AM;Newton     ;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 
201309985;04/27/2020 12:00:00 AM;Newton     ;VIOLATION OF COURT ORDER                                
201321103;12/11/2020 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201315690;08/17/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201319237;10/29/2020 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201305980;02/04/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201309257;04/11/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201307930;03/10/2020 12:00:00 AM;Newton     ;THEFT PLAIN - ATTEMPT                                   
201313697;07/10/2020 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
201308123;03/13/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201314417;07/24/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201306222;02/08/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201311794;06/04/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201309303;04/12/2020 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201317156;09/18/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201309406;04/14/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201318567;10/15/2020 12:00:00 AM;Newton     ;DISTURBING THE PEACE                                    
201309089;04/06/2020 12:00:00 AM;Newton     ;FAILURE TO YIELD                                        
201318895;10/22/2020 12:00:00 AM;Newton     ;BURGLARY                                                
201321665;12/24/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201306219;02/08/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201309918;04/25/2020 12:00:00 AM;Newton     ;WEAPONS POSSESSION/BOMBING                              
201318766;10/20/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201306179;02/08/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
201317709;09/29/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201315641;08/17/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201320162;11/19/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201321414;12/17/2020 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
201318805;10/19/2020 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201308050;03/13/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201308887;03/30/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201312141;06/11/2020 12:00:00 AM;Newton     ;BURGLARY                                                
201307157;02/22/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
201314412;07/24/2020 12:00:00 AM;Newton     ;CRIMINAL HOMICIDE                                       
201313196;06/29/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201316397;09/01/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
201308747;03/27/2020 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201307464;03/02/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201318022;10/06/2020 12:00:00 AM;Newton     ;BATTERY WITH SEXUAL CONTACT                             
201311594;05/29/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201308077;03/13/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201318794;10/21/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201316180;08/28/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
201320021;11/16/2020 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201316081;08/26/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201320424;11/25/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201306200;02/08/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201314790;08/01/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201315610;08/16/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201304612;01/10/2020 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201321549;12/21/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201318014;10/06/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201312794;06/23/2020 12:00:00 AM;Newton     ;BURGLARY                                                
201305530;01/28/2020 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
201317391;09/22/2020 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201311087;05/19/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
201313510;07/07/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201307116;02/25/2020 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201319459;11/03/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201317465;09/23/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201312829;06/22/2020 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201305629;01/29/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201304827;01/15/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201304716;01/14/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201321228;12/14/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201320677;11/30/2020 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201317189;09/17/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201321385;12/18/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201314797;08/01/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201316917;09/13/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201305119;01/21/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201311650;05/30/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201318723;10/19/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201320131;11/18/2020 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201304287;01/06/2020 12:00:00 AM;Newton     ;VEHICLE - ATTEMPT STOLEN                                
201318285;10/12/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201315549;08/15/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201316154;08/27/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201317945;10/04/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201311778;06/03/2020 12:00:00 AM;Newton     ;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 
201321075;12/10/2020 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
201305510;01/28/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201319315;10/31/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201315924;08/23/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201316588;09/07/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201306579;02/16/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
201314643;07/29/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201309710;04/21/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201306040;02/06/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201312966;06/26/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201305184;01/22/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201315136;08/07/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201318912;10/23/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201319883;11/13/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201317414;09/22/2020 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201314926;08/03/2020 12:00:00 AM;Newton     ;BURGLARY                                                
201317343;09/21/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201313105;06/29/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201308023;03/12/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201314394;07/23/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201317294;09/21/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201312094;06/10/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201311193;05/22/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201318000;10/05/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201305190;01/22/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201307500;03/03/2020 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201311663;05/31/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201318798;10/21/2020 12:00:00 AM;Newton     ;THEFT, PERSON                                           
201320592;11/29/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
201308944;04/01/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
201320316;11/23/2020 12:00:00 AM;Newton     ;BURGLARY, ATTEMPTED                                     
201312336;06/15/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201319860;11/13/2020 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
201317823;10/02/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211310526;05/31/2021 12:00:00 AM;Newton     ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ
201315115;08/07/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201305295;01/24/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201319748;11/10/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201314014;07/15/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201321442;12/18/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
201316766;09/10/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
201308340;03/18/2020 12:00:00 AM;Newton     ;BURGLARY                                                
201314707;07/29/2020 12:00:00 AM;Newton     ;BURGLARY                                                
201307947;03/09/2020 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201313048;06/28/2020 12:00:00 AM;Newton     ;BURGLARY                                                
201319978;11/15/2020 12:00:00 AM;Newton     ;CRIMINAL HOMICIDE                                       
201309676;04/21/2020 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201314196;07/19/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201318833;10/20/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201305004;01/18/2020 12:00:00 AM;Newton     ;BUNCO, PETTY THEFT                                      
201318342;10/13/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
201316849;09/12/2020 12:00:00 AM;Newton     ;ROBBERY                                                 
